timestamp,user,source_ip,event_type,host,status,country
2026-07-08 11:25:00,user11,10.0.2.15,privilege_change,WS-017,success,Internal
2026-07-08 11:48:00,user29,10.0.4.21,privilege_change,WS-038,success,Internal
2026-07-08 12:42:00,user43,203.0.113.81,malware_alert,WS-079,failure,US
2026-07-08 12:54:00,user50,203.0.113.52,malware_alert,WS-042,failure,DE
2026-07-08 14:08:00,user11,203.0.113.92,malware_alert,WS-019,failure,DE
2026-07-08 14:12:00,user16,10.0.3.11,privilege_change,WS-077,success,Internal
2026-07-08 14:25:00,user44,203.0.113.69,privilege_change,WS-062,success,BR
2026-07-08 14:44:00,user57,10.0.1.13,privilege_change,WS-060,success,Internal
2026-07-08 15:06:00,user05,10.0.4.29,privilege_change,WS-021,success,Internal
2026-07-08 16:00:00,user54,10.0.3.21,privilege_change,WS-036,success,Internal
2026-07-08 16:18:00,user12,10.0.1.11,privilege_change,WS-028,success,Internal
2026-07-08 17:54:00,user44,198.51.100.37,privilege_change,WS-095,success,US
2026-07-08 17:55:00,user14,203.0.113.84,privilege_change,WS-060,success,RU
2026-07-08 18:34:00,user52,10.0.1.28,privilege_change,WS-062,success,Internal
2026-07-08 18:41:00,user42,198.51.100.56,malware_alert,WS-012,failure,US
2026-07-08 19:52:00,user04,10.0.4.29,malware_alert,WS-071,failure,Internal
2026-07-08 22:00:00,user34,198.51.100.28,privilege_change,WS-104,success,US
2026-07-08 22:47:00,user48,10.0.2.18,privilege_change,WS-068,success,Internal
2026-07-09 00:23:00,user02,203.0.113.92,privilege_change,WS-015,success,US
2026-07-09 00:25:00,user21,198.51.100.12,malware_alert,WS-110,failure,DE
2026-07-09 00:37:00,user37,10.0.4.13,privilege_change,WS-088,success,Internal
2026-07-09 01:08:00,user32,203.0.113.80,malware_alert,WS-016,failure,NL
2026-07-09 01:09:00,user31,10.0.1.22,privilege_change,WS-119,success,Internal
2026-07-09 01:25:00,user53,10.0.4.13,malware_alert,WS-019,failure,Internal
2026-07-09 01:44:00,user54,10.0.1.23,privilege_change,WS-098,success,Internal
2026-07-09 02:19:00,user52,198.51.100.43,privilege_change,WS-120,success,DE
2026-07-09 02:19:00,user17,203.0.113.77,privilege_change,WS-044,success,RU
2026-07-09 02:25:00,user17,203.0.113.98,privilege_change,WS-029,success,BR
2026-07-09 03:50:00,user27,10.0.3.23,privilege_change,WS-118,success,Internal
2026-07-09 03:57:00,user42,203.0.113.78,malware_alert,WS-025,failure,NL
2026-07-09 04:00:00,user35,10.0.4.27,malware_alert,WS-077,failure,Internal
2026-07-09 04:42:00,user48,10.0.4.11,privilege_change,WS-110,success,Internal
2026-07-09 05:39:00,user28,10.0.1.11,privilege_change,WS-065,success,Internal
2026-07-09 05:44:00,user17,10.0.1.28,malware_alert,WS-112,failure,Internal
2026-07-09 06:12:00,user24,10.0.3.17,malware_alert,WS-070,failure,Internal
2026-07-09 07:09:00,user03,10.0.3.25,privilege_change,WS-110,success,Internal
2026-07-09 07:20:00,user10,203.0.113.99,malware_alert,WS-023,failure,NL
2026-07-09 07:50:00,user17,10.0.3.17,privilege_change,WS-055,success,Internal
2026-07-09 07:54:00,user58,203.0.113.95,privilege_change,WS-059,success,US
2026-07-09 08:12:00,user06,203.0.113.14,privilege_change,WS-051,success,BR
2026-07-09 08:17:00,user54,10.0.4.13,malware_alert,WS-063,failure,Internal
2026-07-09 08:20:00,user08,203.0.113.56,malware_alert,WS-065,failure,US
2026-07-09 08:23:00,user24,198.51.100.86,malware_alert,WS-043,failure,NL
2026-07-09 08:32:00,user01,10.0.2.29,malware_alert,WS-097,failure,Internal
2026-07-09 08:35:00,user48,203.0.113.94,privilege_change,WS-045,success,BR
2026-07-09 08:42:00,user28,198.51.100.85,privilege_change,WS-116,success,NL
2026-07-09 08:45:00,user36,10.0.2.21,privilege_change,WS-080,success,Internal
2026-07-09 08:57:00,user40,10.0.4.22,privilege_change,WS-074,success,Internal
2026-07-09 09:11:00,user22,10.0.1.18,malware_alert,WS-115,failure,Internal
2026-07-09 10:13:00,user27,10.0.3.16,privilege_change,WS-099,success,Internal
2026-07-09 10:37:00,user60,203.0.113.86,privilege_change,WS-043,success,BR
2026-07-09 10:43:00,user15,203.0.113.12,privilege_change,WS-013,success,DE
2026-07-09 10:55:00,user44,198.51.100.72,malware_alert,WS-035,failure,DE
2026-07-09 11:08:00,user52,10.0.3.22,privilege_change,WS-012,success,Internal
2026-07-09 11:16:00,user11,203.0.113.29,privilege_change,WS-051,success,RU
2026-07-09 12:04:00,user39,10.0.3.22,malware_alert,WS-066,failure,Internal
2026-07-09 12:57:00,user41,10.0.3.13,malware_alert,WS-033,failure,Internal
2026-07-09 13:50:00,user04,198.51.100.91,malware_alert,WS-083,failure,RU
2026-07-09 14:50:00,user43,10.0.1.13,privilege_change,WS-024,success,Internal
2026-07-09 15:06:00,user10,10.0.4.26,privilege_change,WS-079,success,Internal
2026-07-09 15:21:00,user44,10.0.1.17,privilege_change,WS-012,success,Internal
2026-07-09 15:30:00,user18,10.0.3.17,malware_alert,WS-079,failure,Internal
2026-07-09 15:42:00,user51,198.51.100.76,malware_alert,WS-111,failure,RU
2026-07-09 15:57:00,user19,198.51.100.93,privilege_change,WS-062,success,NL
2026-07-09 17:01:00,user34,203.0.113.93,malware_alert,WS-088,failure,DE
2026-07-09 17:05:00,user16,10.0.3.22,malware_alert,WS-108,failure,Internal
2026-07-09 17:09:00,user36,10.0.4.12,privilege_change,WS-113,success,Internal
2026-07-09 17:14:00,user37,10.0.3.22,malware_alert,WS-056,failure,Internal
2026-07-09 17:16:00,user07,10.0.2.29,malware_alert,WS-113,failure,Internal
2026-07-09 17:17:00,user28,10.0.2.27,privilege_change,WS-077,success,Internal
2026-07-09 17:41:00,user51,198.51.100.67,privilege_change,WS-062,success,NL
2026-07-09 18:12:00,user42,203.0.113.88,privilege_change,WS-008,success,US
2026-07-09 18:28:00,user38,198.51.100.75,malware_alert,WS-039,failure,US
2026-07-09 19:59:00,user47,10.0.2.19,privilege_change,WS-037,success,Internal
2026-07-09 20:10:00,user26,10.0.2.27,privilege_change,WS-018,success,Internal
2026-07-09 20:32:00,user50,10.0.4.27,privilege_change,WS-037,success,Internal
2026-07-09 20:45:00,user60,10.0.3.18,privilege_change,WS-043,success,Internal
2026-07-09 22:03:00,user51,198.51.100.28,privilege_change,WS-117,success,RU
2026-07-09 22:21:00,user41,10.0.2.22,privilege_change,WS-018,success,Internal
2026-07-09 22:57:00,user17,203.0.113.98,privilege_change,WS-073,success,US
2026-07-09 23:15:00,user43,10.0.3.12,privilege_change,WS-044,success,Internal
2026-07-09 23:38:00,user27,10.0.1.16,privilege_change,WS-054,success,Internal
2026-07-09 23:59:00,user55,10.0.1.25,privilege_change,WS-062,success,Internal
2026-07-10 00:05:00,user33,203.0.113.89,privilege_change,WS-068,success,RU
2026-07-10 00:42:00,user22,10.0.1.28,malware_alert,WS-033,failure,Internal
2026-07-10 01:17:00,user07,203.0.113.62,privilege_change,WS-012,success,RU
2026-07-10 01:24:00,user09,10.0.3.24,privilege_change,WS-096,success,Internal
2026-07-10 01:54:00,user08,10.0.1.22,malware_alert,WS-042,failure,Internal
2026-07-10 03:18:00,user35,198.51.100.35,privilege_change,WS-086,success,BR
2026-07-10 03:35:00,user17,10.0.3.13,malware_alert,WS-058,failure,Internal
2026-07-10 04:19:00,user27,203.0.113.30,privilege_change,WS-076,success,US
2026-07-10 04:35:00,user03,203.0.113.14,malware_alert,WS-065,failure,BR
2026-07-10 04:47:00,user56,203.0.113.14,privilege_change,WS-071,success,NL
2026-07-10 05:01:00,user22,198.51.100.85,privilege_change,WS-034,success,NL
2026-07-10 05:07:00,user03,10.0.2.17,malware_alert,WS-079,failure,Internal
2026-07-10 05:24:00,user37,10.0.1.22,malware_alert,WS-059,failure,Internal
2026-07-10 06:16:00,user29,203.0.113.97,privilege_change,WS-026,success,NL
2026-07-10 06:21:00,user15,10.0.4.16,privilege_change,WS-051,success,Internal
2026-07-10 06:47:00,user12,203.0.113.32,malware_alert,WS-040,failure,RU
2026-07-10 07:05:00,user11,198.51.100.11,malware_alert,WS-108,failure,RU
2026-07-10 07:47:00,user30,198.51.100.84,privilege_change,WS-058,success,BR
2026-07-10 09:02:00,user32,10.0.4.22,privilege_change,WS-009,success,Internal
2026-07-10 09:14:00,user28,203.0.113.21,malware_alert,WS-082,failure,RU
2026-07-10 09:16:00,user39,10.0.4.17,malware_alert,WS-120,failure,Internal
2026-07-10 10:25:00,user09,203.0.113.58,privilege_change,WS-031,success,US
2026-07-10 10:46:00,user31,198.51.100.24,privilege_change,WS-024,success,BR
2026-07-10 11:04:00,user60,203.0.113.25,privilege_change,WS-113,success,RU
2026-07-10 12:04:00,user03,203.0.113.66,privilege_change,WS-116,success,NL
2026-07-10 12:12:00,user48,10.0.1.19,malware_alert,WS-080,failure,Internal
2026-07-10 13:07:00,user41,10.0.1.14,privilege_change,WS-035,success,Internal
2026-07-10 13:41:00,user03,10.0.1.17,malware_alert,WS-096,failure,Internal
2026-07-10 14:16:00,user37,10.0.1.28,malware_alert,WS-040,failure,Internal
2026-07-10 14:31:00,user04,10.0.3.17,privilege_change,WS-104,success,Internal
2026-07-10 14:40:00,user12,10.0.2.11,privilege_change,WS-035,success,Internal
2026-07-10 15:03:00,user13,10.0.1.26,malware_alert,WS-078,failure,Internal
2026-07-10 17:05:00,user19,10.0.3.24,privilege_change,WS-085,success,Internal
2026-07-10 17:18:00,user33,203.0.113.68,malware_alert,WS-031,failure,US
2026-07-10 17:41:00,user43,10.0.1.23,malware_alert,WS-092,failure,Internal
2026-07-10 18:37:00,user33,10.0.4.16,privilege_change,WS-076,success,Internal
2026-07-10 18:58:00,user18,10.0.1.25,malware_alert,WS-033,failure,Internal
2026-07-10 21:40:00,user20,203.0.113.90,privilege_change,WS-120,success,US
2026-07-10 21:47:00,user33,10.0.4.10,malware_alert,WS-115,failure,Internal
2026-07-10 21:49:00,user25,198.51.100.62,privilege_change,WS-088,success,RU
2026-07-10 22:11:00,user38,203.0.113.11,privilege_change,WS-083,success,RU
2026-07-10 22:36:00,user42,203.0.113.66,privilege_change,WS-064,success,RU
2026-07-10 23:58:00,user19,203.0.113.39,privilege_change,WS-014,success,BR
2026-07-11 01:20:00,user33,10.0.1.18,privilege_change,WS-082,success,Internal
2026-07-11 01:21:00,user31,10.0.1.26,privilege_change,WS-113,success,Internal
2026-07-11 01:42:00,user33,198.51.100.38,privilege_change,WS-031,success,RU
2026-07-11 02:32:00,user11,10.0.1.18,privilege_change,WS-049,success,Internal
2026-07-11 05:11:00,user02,10.0.1.28,privilege_change,WS-079,success,Internal
2026-07-11 05:27:00,user02,10.0.2.24,malware_alert,WS-079,failure,Internal
2026-07-11 06:12:00,user57,10.0.1.16,privilege_change,WS-028,success,Internal
2026-07-11 06:30:00,user55,10.0.4.12,privilege_change,WS-045,success,Internal
2026-07-11 06:54:00,user24,198.51.100.51,privilege_change,WS-069,success,RU
2026-07-11 07:07:00,user17,198.51.100.60,privilege_change,WS-004,success,NL
2026-07-11 07:51:00,user55,203.0.113.67,malware_alert,WS-025,failure,NL
2026-07-11 07:51:00,user22,203.0.113.14,privilege_change,WS-009,success,NL
2026-07-11 08:12:00,user41,10.0.2.26,privilege_change,WS-012,success,Internal
2026-07-11 08:17:00,user27,10.0.4.13,malware_alert,WS-117,failure,Internal
2026-07-11 08:55:00,user25,203.0.113.74,malware_alert,WS-017,failure,DE
2026-07-11 08:58:00,user56,203.0.113.15,malware_alert,WS-036,failure,US
2026-07-11 10:08:00,user20,10.0.2.11,malware_alert,WS-109,failure,Internal
2026-07-11 11:38:00,user23,10.0.2.17,privilege_change,WS-070,success,Internal
2026-07-11 11:40:00,user31,198.51.100.99,privilege_change,WS-028,success,US
2026-07-11 11:47:00,user56,10.0.3.14,privilege_change,WS-091,success,Internal
2026-07-11 12:06:00,user19,10.0.4.18,privilege_change,WS-044,success,Internal
2026-07-11 12:36:00,user41,10.0.1.22,privilege_change,WS-034,success,Internal
2026-07-11 12:55:00,user05,10.0.1.16,malware_alert,WS-035,failure,Internal
2026-07-11 14:08:00,user22,203.0.113.56,privilege_change,WS-075,success,RU
2026-07-11 14:43:00,user42,10.0.4.23,malware_alert,WS-005,failure,Internal
2026-07-11 14:57:00,user54,198.51.100.81,privilege_change,WS-037,success,BR
2026-07-11 15:56:00,user25,203.0.113.78,privilege_change,WS-105,success,NL
2026-07-11 16:33:00,user41,198.51.100.28,malware_alert,WS-053,failure,NL
2026-07-11 17:11:00,user60,198.51.100.32,privilege_change,WS-021,success,NL
2026-07-11 17:19:00,user15,10.0.2.27,malware_alert,WS-022,failure,Internal
2026-07-11 17:22:00,user50,203.0.113.73,privilege_change,WS-010,success,RU
2026-07-11 17:30:00,user45,10.0.1.10,privilege_change,WS-042,success,Internal
2026-07-11 17:31:00,user28,10.0.3.21,privilege_change,WS-044,success,Internal
2026-07-11 17:51:00,user29,203.0.113.99,malware_alert,WS-068,failure,BR
2026-07-11 18:20:00,user55,198.51.100.47,malware_alert,WS-054,failure,NL
2026-07-11 18:30:00,user50,10.0.3.13,malware_alert,WS-038,failure,Internal
2026-07-11 19:14:00,user06,203.0.113.67,privilege_change,WS-073,success,DE
2026-07-11 19:21:00,user55,10.0.1.26,malware_alert,WS-052,failure,Internal
2026-07-11 19:29:00,user48,10.0.2.20,privilege_change,WS-106,success,Internal
2026-07-11 19:36:00,user56,10.0.2.28,privilege_change,WS-087,success,Internal
2026-07-11 20:16:00,user32,198.51.100.53,malware_alert,WS-090,failure,US
2026-07-11 20:21:00,user16,10.0.1.16,malware_alert,WS-118,failure,Internal
2026-07-11 20:51:00,user43,10.0.2.26,privilege_change,WS-103,success,Internal
2026-07-11 21:12:00,user07,10.0.2.27,malware_alert,WS-027,failure,Internal
2026-07-11 21:38:00,user28,203.0.113.66,malware_alert,WS-091,failure,US
2026-07-11 21:39:00,user04,10.0.3.13,privilege_change,WS-069,success,Internal
2026-07-11 21:52:00,user32,10.0.2.10,malware_alert,WS-038,failure,Internal
2026-07-11 21:56:00,user54,198.51.100.59,malware_alert,WS-100,failure,RU
2026-07-11 22:39:00,user51,10.0.4.26,privilege_change,WS-116,success,Internal
2026-07-11 22:53:00,user44,198.51.100.10,privilege_change,WS-023,success,DE
2026-07-11 22:59:00,user31,198.51.100.93,privilege_change,WS-016,success,BR
2026-07-11 23:10:00,user25,203.0.113.30,malware_alert,WS-046,failure,US
2026-07-11 23:53:00,user15,198.51.100.86,malware_alert,WS-040,failure,RU
2026-07-12 00:04:00,user53,10.0.3.27,privilege_change,WS-083,success,Internal
2026-07-12 01:30:00,user18,10.0.4.24,privilege_change,WS-073,success,Internal
2026-07-12 01:44:00,user60,203.0.113.47,malware_alert,WS-040,failure,NL
2026-07-12 02:46:00,user07,203.0.113.18,privilege_change,WS-085,success,BR
2026-07-12 03:00:00,user38,198.51.100.82,privilege_change,WS-081,success,US
2026-07-12 03:33:00,user10,10.0.3.23,privilege_change,WS-113,success,Internal
2026-07-12 03:49:00,user26,10.0.1.26,malware_alert,WS-003,failure,Internal
2026-07-12 04:00:00,user58,203.0.113.53,malware_alert,WS-011,failure,RU
2026-07-12 04:25:00,user23,10.0.1.14,privilege_change,WS-003,success,Internal
2026-07-12 05:13:00,user20,198.51.100.35,malware_alert,WS-036,failure,NL
2026-07-12 05:20:00,user50,10.0.2.23,privilege_change,WS-058,success,Internal
2026-07-12 06:21:00,user12,203.0.113.41,malware_alert,WS-003,failure,RU
2026-07-12 07:59:00,user31,10.0.4.13,privilege_change,WS-064,success,Internal
2026-07-12 08:16:00,user06,10.0.1.10,privilege_change,WS-023,success,Internal
2026-07-12 08:34:00,user30,203.0.113.48,privilege_change,WS-007,success,US
2026-07-12 08:40:00,user43,203.0.113.60,privilege_change,WS-034,success,NL
2026-07-12 09:36:00,user14,203.0.113.15,privilege_change,WS-022,success,BR
2026-07-12 11:23:00,user31,198.51.100.40,malware_alert,WS-097,failure,US
2026-07-12 11:37:00,user50,203.0.113.58,privilege_change,WS-026,success,RU
2026-07-12 11:42:00,user34,203.0.113.57,privilege_change,WS-031,success,BR
2026-07-12 13:22:00,user11,10.0.4.16,malware_alert,WS-087,failure,Internal
2026-07-12 13:35:00,user02,10.0.1.29,malware_alert,WS-004,failure,Internal
2026-07-12 13:44:00,user10,198.51.100.37,malware_alert,WS-093,failure,NL
2026-07-12 14:00:00,user19,10.0.2.16,privilege_change,WS-085,success,Internal
2026-07-12 14:25:00,user47,10.0.2.27,malware_alert,WS-052,failure,Internal
2026-07-12 14:53:00,user04,198.51.100.99,privilege_change,WS-085,success,BR
2026-07-12 15:07:00,user59,10.0.4.19,malware_alert,WS-021,failure,Internal
2026-07-12 15:59:00,user40,10.0.2.25,privilege_change,WS-072,success,Internal
2026-07-12 16:02:00,user07,10.0.1.29,malware_alert,WS-048,failure,Internal
2026-07-12 16:20:00,user44,10.0.4.12,privilege_change,WS-018,success,Internal
2026-07-12 16:48:00,user31,10.0.2.17,privilege_change,WS-088,success,Internal
2026-07-12 17:13:00,user52,10.0.4.23,malware_alert,WS-070,failure,Internal
2026-07-12 17:14:00,user46,198.51.100.96,privilege_change,WS-080,success,US
2026-07-12 17:29:00,user52,10.0.1.15,privilege_change,WS-049,success,Internal
2026-07-12 17:32:00,user10,198.51.100.85,privilege_change,WS-060,success,RU
2026-07-12 17:38:00,user12,203.0.113.61,malware_alert,WS-040,failure,DE
2026-07-12 17:55:00,user22,10.0.2.10,malware_alert,WS-083,failure,Internal
2026-07-12 17:59:00,user08,10.0.3.13,privilege_change,WS-086,success,Internal
2026-07-12 18:31:00,user47,203.0.113.56,privilege_change,WS-082,success,BR
2026-07-12 19:06:00,user49,198.51.100.22,privilege_change,WS-003,success,DE
2026-07-12 19:26:00,user08,10.0.1.10,privilege_change,WS-079,success,Internal
2026-07-12 19:27:00,user16,203.0.113.50,malware_alert,WS-117,failure,DE
2026-07-12 20:31:00,user02,198.51.100.59,malware_alert,WS-090,failure,BR
2026-07-12 21:32:00,user12,10.0.4.28,privilege_change,WS-095,success,Internal
2026-07-12 21:34:00,user51,203.0.113.83,privilege_change,WS-076,success,BR
2026-07-12 21:59:00,user50,198.51.100.76,privilege_change,WS-059,success,RU
2026-07-12 22:00:00,user44,203.0.113.67,privilege_change,WS-044,success,NL
2026-07-12 22:52:00,user51,10.0.4.22,malware_alert,WS-011,failure,Internal
2026-07-12 22:56:00,user28,10.0.1.18,privilege_change,WS-057,success,Internal
2026-07-13 01:34:00,user32,10.0.3.21,malware_alert,WS-120,failure,Internal
2026-07-13 02:59:00,user28,203.0.113.46,malware_alert,WS-050,failure,DE
2026-07-13 05:30:00,user32,10.0.3.21,malware_alert,WS-067,failure,Internal
2026-07-13 06:01:00,user39,198.51.100.41,privilege_change,WS-097,success,BR
2026-07-13 06:11:00,user25,10.0.1.26,malware_alert,WS-084,failure,Internal
2026-07-13 06:26:00,user32,198.51.100.75,malware_alert,WS-113,failure,DE
2026-07-13 06:45:00,user27,10.0.4.17,malware_alert,WS-114,failure,Internal
2026-07-13 06:52:00,user03,203.0.113.84,privilege_change,WS-046,success,DE
2026-07-13 07:15:00,user44,10.0.3.10,malware_alert,WS-023,failure,Internal
2026-07-13 08:00:00,user36,198.51.100.66,privilege_change,WS-096,success,BR
2026-07-13 08:03:00,user10,10.0.1.17,malware_alert,WS-008,failure,Internal
2026-07-13 08:13:00,user56,10.0.2.26,malware_alert,WS-105,failure,Internal
2026-07-13 08:27:00,user26,198.51.100.48,privilege_change,WS-108,success,NL
2026-07-13 08:47:00,user25,10.0.1.29,privilege_change,WS-002,success,Internal
2026-07-13 09:56:00,user04,10.0.2.12,privilege_change,WS-104,success,Internal
2026-07-13 10:28:00,user33,10.0.1.15,privilege_change,WS-061,success,Internal
2026-07-13 10:39:00,user12,198.51.100.26,privilege_change,WS-081,success,DE
2026-07-13 10:51:00,user31,198.51.100.33,malware_alert,WS-005,failure,BR
2026-07-13 11:19:00,user05,198.51.100.16,privilege_change,WS-012,success,US
2026-07-13 11:32:00,user22,198.51.100.38,malware_alert,WS-049,failure,BR
2026-07-13 11:39:00,user51,198.51.100.16,privilege_change,WS-042,success,DE
2026-07-13 11:40:00,user28,10.0.4.11,privilege_change,WS-084,success,Internal
2026-07-13 11:47:00,user56,198.51.100.99,privilege_change,WS-078,success,BR
2026-07-13 12:23:00,user29,203.0.113.32,malware_alert,WS-033,failure,BR
2026-07-13 12:44:00,user10,203.0.113.91,privilege_change,WS-094,success,NL
2026-07-13 13:38:00,user28,198.51.100.87,privilege_change,WS-054,success,US
2026-07-13 14:15:00,user54,10.0.4.11,privilege_change,WS-069,success,Internal
2026-07-13 15:02:00,user06,203.0.113.52,privilege_change,WS-103,success,NL
2026-07-13 15:35:00,user08,198.51.100.55,privilege_change,WS-021,success,BR
2026-07-13 16:13:00,user15,10.0.4.20,privilege_change,WS-090,success,Internal
2026-07-13 16:53:00,user46,10.0.1.29,privilege_change,WS-011,success,Internal
2026-07-13 17:08:00,user29,198.51.100.24,privilege_change,WS-090,success,RU
2026-07-13 17:13:00,user39,10.0.2.27,malware_alert,WS-093,failure,Internal
2026-07-13 17:55:00,user45,10.0.1.11,privilege_change,WS-047,success,Internal
2026-07-13 18:19:00,user34,203.0.113.43,privilege_change,WS-005,success,US
2026-07-13 18:38:00,user28,10.0.1.27,privilege_change,WS-078,success,Internal
2026-07-13 18:41:00,user46,10.0.3.28,malware_alert,WS-009,failure,Internal
2026-07-13 19:14:00,user47,203.0.113.92,malware_alert,WS-021,failure,DE
2026-07-13 19:22:00,user48,10.0.2.20,privilege_change,WS-119,success,Internal
2026-07-13 19:55:00,user01,10.0.1.11,privilege_change,WS-072,success,Internal
2026-07-13 19:59:00,user35,198.51.100.92,privilege_change,WS-059,success,US
2026-07-13 20:46:00,user19,203.0.113.94,privilege_change,WS-055,success,US
2026-07-13 20:51:00,user28,10.0.3.19,malware_alert,WS-053,failure,Internal
2026-07-13 21:34:00,user46,10.0.1.26,privilege_change,WS-104,success,Internal
2026-07-13 21:37:00,user28,10.0.2.16,privilege_change,WS-011,success,Internal
2026-07-13 21:54:00,user57,10.0.3.21,privilege_change,WS-079,success,Internal
2026-07-13 22:05:00,user04,203.0.113.65,privilege_change,WS-009,success,BR
2026-07-13 22:10:00,user30,203.0.113.81,privilege_change,WS-002,success,NL
2026-07-13 22:31:00,user35,198.51.100.23,privilege_change,WS-009,success,RU
2026-07-13 22:42:00,user44,10.0.2.28,privilege_change,WS-029,success,Internal
2026-07-13 23:26:00,user26,198.51.100.15,privilege_change,WS-113,success,DE
2026-07-13 23:44:00,user34,203.0.113.51,privilege_change,WS-112,success,NL
2026-07-14 00:08:00,user20,10.0.1.24,privilege_change,WS-047,success,Internal
2026-07-14 00:17:00,user29,10.0.3.25,privilege_change,WS-013,success,Internal
2026-07-14 01:06:00,user10,10.0.4.19,malware_alert,WS-020,failure,Internal
2026-07-14 01:20:00,user45,198.51.100.30,malware_alert,WS-045,failure,US
2026-07-14 01:54:00,user40,203.0.113.32,privilege_change,WS-009,success,DE
2026-07-14 01:55:00,user12,198.51.100.41,malware_alert,WS-062,failure,RU
2026-07-14 01:59:00,user11,10.0.4.26,malware_alert,WS-082,failure,Internal
2026-07-14 02:50:00,user57,198.51.100.15,malware_alert,WS-040,failure,NL
2026-07-14 02:57:00,user32,198.51.100.42,privilege_change,WS-074,success,RU
2026-07-14 03:04:00,user18,203.0.113.97,privilege_change,WS-010,success,DE
2026-07-14 03:42:00,user04,10.0.3.18,privilege_change,WS-102,success,Internal
2026-07-14 03:51:00,user10,198.51.100.51,privilege_change,WS-111,success,BR
2026-07-14 04:19:00,user05,203.0.113.20,privilege_change,WS-033,success,NL
2026-07-14 04:43:00,user47,198.51.100.78,privilege_change,WS-051,success,RU
2026-07-14 05:01:00,user53,10.0.3.13,privilege_change,WS-095,success,Internal
2026-07-14 05:17:00,user31,198.51.100.35,malware_alert,WS-052,failure,RU
2026-07-14 05:25:00,user21,10.0.2.18,malware_alert,WS-096,failure,Internal
2026-07-14 05:31:00,user15,10.0.4.18,privilege_change,WS-083,success,Internal
2026-07-14 06:01:00,user21,10.0.2.16,malware_alert,WS-090,failure,Internal
2026-07-14 06:03:00,user29,198.51.100.64,malware_alert,WS-024,failure,BR
2026-07-14 06:10:00,user10,10.0.4.29,privilege_change,WS-022,success,Internal
2026-07-14 06:34:00,user45,10.0.3.10,privilege_change,WS-034,success,Internal
2026-07-14 06:46:00,user17,10.0.2.16,privilege_change,WS-113,success,Internal
2026-07-14 07:02:00,user10,203.0.113.92,privilege_change,WS-096,success,RU
2026-07-14 07:06:00,user11,203.0.113.23,privilege_change,WS-008,success,RU
2026-07-14 07:08:00,user59,203.0.113.29,malware_alert,WS-067,failure,NL
2026-07-14 07:36:00,user11,10.0.2.15,privilege_change,WS-045,success,Internal
2026-07-14 07:50:00,user40,203.0.113.98,malware_alert,WS-096,failure,DE
2026-07-14 08:02:00,user23,10.0.4.15,privilege_change,WS-045,success,Internal
2026-07-14 08:50:00,user53,10.0.3.16,malware_alert,WS-055,failure,Internal
2026-07-14 09:00:00,user28,10.0.2.18,privilege_change,WS-106,success,Internal
2026-07-14 10:39:00,user59,10.0.1.13,privilege_change,WS-025,success,Internal
2026-07-14 10:46:00,user27,198.51.100.70,malware_alert,WS-091,failure,NL
2026-07-14 11:10:00,user21,10.0.1.23,privilege_change,WS-104,success,Internal
2026-07-14 11:20:00,user18,10.0.2.27,privilege_change,WS-102,success,Internal
2026-07-14 11:43:00,user12,10.0.3.27,malware_alert,WS-040,failure,Internal
2026-07-14 13:35:00,user58,198.51.100.62,malware_alert,WS-108,failure,RU
2026-07-14 13:37:00,user05,10.0.1.24,malware_alert,WS-102,failure,Internal
2026-07-14 14:16:00,user05,10.0.1.16,privilege_change,WS-091,success,Internal
2026-07-14 14:58:00,user29,203.0.113.40,malware_alert,WS-098,failure,RU
2026-07-14 15:06:00,user35,203.0.113.46,privilege_change,WS-045,success,DE
2026-07-14 15:23:00,user13,198.51.100.57,privilege_change,WS-064,success,US
2026-07-14 16:01:00,user14,10.0.3.21,privilege_change,WS-066,success,Internal
2026-07-14 16:31:00,user07,10.0.3.23,privilege_change,WS-098,success,Internal
2026-07-14 17:46:00,user06,203.0.113.79,malware_alert,WS-052,failure,US
2026-07-14 17:59:00,user18,10.0.1.24,malware_alert,WS-044,failure,Internal
2026-07-14 18:05:00,user40,10.0.3.21,privilege_change,WS-045,success,Internal
2026-07-14 18:06:00,user53,198.51.100.51,privilege_change,WS-031,success,RU
2026-07-14 19:11:00,user25,203.0.113.94,malware_alert,WS-106,failure,NL
2026-07-14 19:13:00,user12,10.0.3.14,privilege_change,WS-024,success,Internal
2026-07-14 19:54:00,user40,10.0.4.17,malware_alert,WS-113,failure,Internal
2026-07-14 19:58:00,user52,203.0.113.21,malware_alert,WS-085,failure,NL
2026-07-14 21:05:00,user33,198.51.100.63,malware_alert,WS-110,failure,RU
2026-07-14 21:33:00,user23,10.0.4.23,malware_alert,WS-095,failure,Internal
2026-07-14 22:13:00,user04,198.51.100.40,privilege_change,WS-087,success,DE
2026-07-14 22:49:00,user12,10.0.3.28,malware_alert,WS-014,failure,Internal
2026-07-14 23:03:00,user42,203.0.113.99,privilege_change,WS-057,success,DE
2026-07-14 23:05:00,user03,203.0.113.96,malware_alert,WS-072,failure,BR
2026-07-14 23:13:00,user26,10.0.3.16,privilege_change,WS-047,success,Internal
2026-07-14 23:44:00,user15,198.51.100.76,privilege_change,WS-011,success,RU
2026-07-14 23:47:00,user25,10.0.3.11,malware_alert,WS-080,failure,Internal
